76;0;1 3 9 17 23 25 37 43 45 51 52 56 61 66 97 
77;0;1 2 9 18 24 25 34 43 46 51 52 56 61 74 97 
78;0;1 2 9 14 24 26 33 44 45 50 52 56 61 66 96 
79;0;1 2 9 16 23 27 30 42 45 51 52 56 61 66 97 
80;0;1 2 9 17 23 27 35 42 45 51 52 56 61 66 97 
81;0;1 2 9 15 23 25 32 42 45 50 52 56 61 66 97 
82;0;1 4 9 18 24 25 34 43 46 51 52 56 61 89 96 
83;0;1 6 9 15 23 27 34 42 45 51 52 56 61 66 97 
84;0;1 2 9 17 23 25 38 43 45 51 52 56 61 66 97 
85;0;1 2 9 17 23 27 36 42 45 50 52 56 61 66 97 
86;0;1 2 9 20 23 25 38 43 45 51 52 56 63 66 96 
87;0;1 9 17 23 27 42 49 51 52 56 61 66 97 
88;0;1 2 9 17 23 25 32 43 45 51 52 56 61 66 97 
89;0;1 2 9 16 23 27 31 44 45 51 52 56 61 72 97 
90;0;1 2 9 17 23 25 32 43 45 51 52 56 61 66 96 
91;0;1 2 9 15 23 27 31 42 45 50 52 56 61 66 97 
92;0;1 2 9 15 23 27 36 42 49 50 52 56 61 97 
93;0;1 2 9 14 24 27 33 42 45 51 52 56 61 78 97 
94;0;1 2 9 15 23 27 31 42 45 51 52 56 61 66 97 
95;0;1 3 9 14 24 25 33 43 45 51 52 56 61 92 96 
96;0;1 2 9 16 23 25 34 43 45 51 52 56 61 83 97 
97;0;1 2 9 17 23 27 32 42 45 51 52 56 61 66 97 
98;0;1 2 9 15 23 27 35 44 45 50 52 56 61 66 97 
99;0;1 6 9 15 23 26 36 44 49 50 52 56 61 66 96 
100;0;1 2 9 15 23 26 32 42 45 51 52 56 61 66 97 
101;0;1 2 9 20 23 26 32 44 45 50 52 56 61 66 97 
102;0;1 9 18 24 25 43 45 51 52 56 61 66 97 
103;0;1 6 9 14 24 25 34 43 45 51 52 57 61 66 96 
104;0;1 2 9 17 23 26 30 42 45 51 52 56 61 66 97 
105;0;1 2 9 14 24 27 32 44 45 50 52 56 61 66 97 
106;0;1 9 15 23 27 42 45 51 52 56 61 66 97 
107;0;1 2 9 15 23 25 30 43 45 51 52 57 61 66 96 
108;0;1 2 9 16 23 25 34 43 45 51 52 56 61 66 97 
109;0;1 3 9 22 24 27 34 44 45 51 52 56 61 66 97 
110;0;1 3 9 14 24 25 33 43 45 51 52 56 61 66 97 
111;0;1 7 9 22 24 25 34 43 45 51 52 56 61 96 
112;0;1 2 9 17 23 26 32 44 45 51 52 56 61 66 97 
113;0;1 2 9 15 23 27 32 44 45 50 52 56 61 66 97 
114;0;1 5 9 17 23 27 31 42 45 50 52 56 61 66 97 
115;0;1 2 9 19 24 25 37 43 45 51 52 56 61 66 97 
116;0;1 2 9 18 24 25 34 43 45 51 52 56 61 66 96 
117;0;1 2 9 14 24 27 33 44 45 50 52 56 61 66 97 
118;0;1 2 9 17 23 27 30 44 45 51 52 56 61 66 97 
119;0;1 2 9 16 23 27 31 42 45 50 52 56 61 72 97 
120;0;1 9 17 23 25 43 45 51 52 56 61 66 96 
121;0;1 3 9 17 23 25 38 43 45 51 52 56 61 66 97 
122;0;1 2 9 17 23 26 36 44 45 50 52 56 61 66 97 
123;0;1 5 9 17 23 26 29 42 45 50 52 56 61 66 97 
124;0;1 2 9 22 24 27 34 44 45 51 52 56 61 66 96 
125;0;1 2 9 15 23 27 31 42 45 51 52 56 61 66 97 
126;0;1 2 9 17 23 27 31 44 45 51 52 56 61 66 97 
127;0;1 2 9 17 23 27 30 42 45 51 52 56 61 66 97 
128;0;1 2 9 15 23 25 31 42 45 50 52 56 61 66 96 
129;0;1 3 9 20 23 25 34 43 45 51 52 58 61 66 97 
130;0;1 7 9 14 24 25 36 43 45 51 53 56 61 66 97 
131;0;1 2 9 15 23 27 35 44 49 50 52 56 61 66 97 
132;0;1 2 9 15 23 27 30 44 45 51 52 58 61 66 96 
133;0;1 2 9 15 23 27 32 42 45 50 52 56 61 66 97 
134;0;1 2 9 16 23 27 32 44 45 51 52 56 61 66 97 
135;0;1 2 9 16 23 25 38 43 45 51 52 56 61 66 97 
136;0;1 2 9 17 23 25 36 41 45 50 52 56 61 66 96 
137;0;1 2 9 17 23 26 30 44 45 51 52 56 61 66 97 
138;0;1 2 9 15 23 27 34 44 45 50 52 56 61 66 97 
139;0;1 2 9 18 24 25 34 43 46 51 52 56 61 89 97 
140;0;1 2 9 15 23 26 32 42 45 50 52 56 61 66 97 
141;0;1 2 9 14 24 26 34 44 45 51 52 56 61 66 96 
142;0;1 9 15 23 27 44 45 50 52 56 61 66 97 
143;0;1 9 15 23 25 43 45 51 52 56 63 66 97 
144;0;1 9 17 23 27 42 49 51 52 56 61 66 97 
145;0;1 9 19 24 25 43 45 51 52 56 61 66 96 
146;0;1 9 16 23 26 44 45 50 52 56 61 66 97 
147;0;1 2 9 17 23 27 30 44 49 51 52 56 61 66 97 
148;0;1 6 9 21 24 26 34 44 45 50 52 56 61 66 97 
149;0;1 2 9 14 24 25 36 43 45 51 52 56 61 66 96 
150;0;1 2 9 17 23 25 32 43 45 51 52 56 61 82 97 
151;0;1 3 9 15 23 26 32 44 45 50 52 56 61 66 97 
152;0;1 2 9 14 24 25 34 43 45 51 52 56 61 66 97 
153;0;1 2 9 14 24 25 34 43 45 51 55 56 61 66 96 
154;0;1 7 9 21 24 25 33 43 45 51 52 56 61 66 97 
155;0;1 2 9 17 23 27 32 42 45 50 52 56 61 66 97 
156;0;1 4 9 19 24 25 32 43 45 51 52 56 61 66 97 
157;0;1 4 9 21 24 27 33 44 45 50 55 56 61 66 96 
158;0;1 2 9 17 23 25 35 41 45 50 52 56 61 66 97 
159;0;1 2 9 17 23 27 36 44 45 50 52 56 61 69 97 
160;0;1 7 9 17 23 25 38 43 45 51 52 56 61 66 97 
161;0;1 4 9 14 24 25 30 43 45 51 52 56 61 66 96 
162;0;1 2 9 20 23 25 36 42 45 50 52 56 61 66 97 
163;0;1 4 9 14 24 27 33 42 45 50 52 56 61 66 97 
164;0;1 6 9 21 24 27 34 44 45 51 52 56 61 66 97 
165;0;1 2 9 17 23 27 30 42 45 50 52 56 61 66 97 
166;0;1 3 9 16 23 25 30 43 45 51 52 56 61 66 96 
167;0;1 2 9 17 23 27 36 42 45 50 52 56 61 66 97 
168;0;1 2 9 15 23 25 34 43 45 51 52 56 61 66 97 
169;0;1 2 9 17 23 27 30 42 45 51 52 56 61 66 97 
170;0;1 2 9 14 24 25 29 43 45 51 52 56 61 66 96 
171;0;1 2 9 15 23 26 30 42 45 51 52 56 61 83 97 
172;0;1 9 20 23 27 42 45 51 52 56 61 66 97 
173;0;1 2 9 15 23 27 33 44 45 50 52 56 61 66 97 
174;0;1 9 15 23 25 43 45 51 52 56 61 66 96 
175;0;1 9 19 24 27 44 45 51 52 56 61 66 97 
176;0;1 2 9 15 23 27 31 42 45 50 52 56 61 66 97 
177;0;1 3 9 17 23 25 30 43 45 51 52 56 61 82 97 
178;0;1 2 9 21 24 25 34 41 45 50 52 56 61 66 96 
179;0;1 2 9 16 23 26 30 42 45 51 52 56 61 66 97 
180;0;1 2 9 15 23 27 32 44 45 51 52 56 61 66 97 
181;0;1 2 9 14 24 25 31 43 45 51 52 56 61 66 97 
182;0;1 2 9 18 24 28 34 41 45 50 55 56 61 66 96 
183;0;1 2 9 16 23 27 31 42 45 50 52 56 61 66 97 
184;0;1 2 9 17 23 25 38 43 45 51 52 56 61 66 97 
185;0;1 2 9 15 23 25 30 43 45 51 52 56 61 66 97 
186;0;1 2 9 17 23 25 31 43 49 51 52 56 61 66 97 
187;0;1 2 9 17 23 25 32 41 45 50 52 56 61 66 96 
188;0;1 2 9 16 23 27 31 42 45 51 52 56 61 72 97 
189;0;1 2 9 22 24 25 34 43 45 51 52 56 61 66 97 
190;0;1 2 9 17 23 25 38 43 45 51 52 56 61 66 97 
191;0;1 6 9 19 24 25 39 43 45 51 52 56 61 66 96 
192;0;1 2 9 14 24 27 32 44 45 51 52 56 61 66 97 
193;0;1 2 9 17 23 26 31 44 45 50 52 56 61 66 97 
194;0;1 9 16 23 27 44 49 51 52 56 61 66 97 
195;0;1 3 9 15 23 25 33 43 45 51 52 56 61 66 96 
196;0;1 2 9 17 23 27 30 44 45 51 52 58 61 66 97 
197;0;1 3 9 16 23 27 31 44 45 50 52 56 61 66 97 
198;0;1 2 9 14 24 27 36 42 49 50 52 56 61 66 97 
199;0;1 2 9 15 23 25 30 43 45 51 55 56 61 66 96 
200;0;1 2 9 16 23 27 31 44 45 51 52 56 61 72 97 
201;0;1 2 9 15 23 27 33 44 45 51 52 56 61 66 97 
202;0;1 6 9 14 24 25 34 43 45 51 52 56 61 66 97 
203;0;1 2 9 14 24 25 31 41 45 50 52 57 61 96 
204;0;1 2 9 14 24 26 33 42 45 50 52 56 61 66 97 
205;0;1 2 9 15 23 27 35 42 49 51 52 56 61 66 97 
206;0;1 2 9 17 23 25 30 43 45 51 52 56 61 66 97 
207;0;1 6 9 14 24 25 39 43 45 51 52 56 61 66 96 
208;0;1 2 9 17 23 25 31 43 45 51 52 56 61 66 97 
209;0;1 9 17 23 26 44 45 50 52 56 61 66 97 
210;0;1 2 9 17 23 27 31 42 45 50 52 56 61 72 97 
211;0;1 3 9 15 23 27 31 44 45 50 52 56 61 66 97 
212;0;1 3 9 14 24 25 34 43 46 51 52 58 61 77 96 
213;0;1 9 15 23 25 41 45 50 52 56 61 66 97 
214;0;1 3 9 17 23 25 37 43 45 51 52 56 61 66 97 
215;0;1 5 9 15 23 25 36 41 45 50 52 56 61 66 97 
216;0;1 3 9 17 23 25 30 43 45 51 52 56 61 94 96 
217;0;1 2 9 17 23 27 31 42 45 51 52 56 61 66 97 
218;0;1 2 9 16 23 27 35 42 45 51 52 56 61 66 97 
219;0;1 2 9 17 23 25 30 43 47 51 52 56 61 66 97 
220;0;1 2 9 14 24 25 33 43 45 51 52 56 61 66 96 
221;0;1 2 9 17 23 25 38 43 45 51 52 56 61 66 97 
222;0;1 2 9 15 23 27 36 42 49 50 52 56 61 66 97 
223;0;1 2 9 15 23 27 30 42 45 50 52 56 61 66 97 
224;0;1 2 9 16 23 27 38 44 45 51 52 56 61 66 96 
225;0;1 2 9 17 23 27 37 42 45 51 52 56 61 66 97 
226;0;1 2 9 14 24 27 29 44 45 51 52 56 61 66 97 
227;0;1 6 9 16 23 27 35 44 45 50 52 56 61 66 97 
228;0;1 2 9 14 24 25 33 43 45 51 52 56 61 66 96 
229;0;1 2 9 18 24 27 34 44 46 50 52 56 61 66 97 
230;0;1 2 9 15 23 27 35 42 45 50 52 58 61 72 97 
231;0;1 2 9 15 23 27 30 42 45 51 52 56 61 66 97 
232;0;1 2 9 17 23 26 32 42 45 50 52 56 61 66 97 
233;0;1 2 9 14 24 26 33 44 45 50 55 56 61 66 96 
234;0;1 2 9 15 23 27 32 44 45 51 52 56 61 66 97 
235;0;1 3 9 17 23 25 30 43 45 51 52 56 61 66 97 
236;0;1 4 9 14 24 27 32 44 45 50 52 56 61 66 97 
237;0;1 2 9 16 23 25 30 43 45 51 52 56 61 66 96 
238;0;1 2 9 17 23 25 30 43 45 51 52 56 61 66 97 
239;0;1 6 9 17 23 26 30 42 45 50 52 56 61 69 97 
240;0;1 2 9 14 24 27 31 44 46 51 52 56 61 77 97 
241;0;1 7 9 17 23 25 38 43 45 51 52 56 61 66 96 
242;0;1 2 9 17 23 27 31 42 49 50 52 56 61 66 97 
243;0;1 2 9 14 24 25 33 43 45 51 52 56 61 66 97 
244;0;1 2 9 15 23 27 35 42 49 51 52 56 61 66 97 
245;0;1 2 9 14 24 25 33 43 45 51 52 56 61 66 96 
246;0;1 2 9 16 23 27 31 42 45 51 52 56 61 66 97 
247;0;1 9 16 23 27 42 49 51 52 56 61 66 97 
248;0;1 2 9 17 23 25 31 42 45 50 52 56 61 66 97 
249;0;1 3 9 14 24 25 34 43 45 51 55 56 61 66 96 
250;0;1 9 16 23 25 43 45 51 52 56 61 66 97 
251;0;1 6 9 15 23 26 36 42 45 50 52 56 61 66 97 
252;0;1 4 9 15 23 26 33 44 45 51 52 56 61 66 97 
253;0;1 2 9 14 24 25 34 43 45 51 52 57 61 66 96 
254;0;1 2 9 15 23 25 30 43 45 51 52 56 61 66 97 
255;0;1 2 9 15 23 27 31 42 45 50 52 56 61 66 97 
256;0;1 3 9 17 23 25 30 43 45 51 52 56 61 66 97 
257;0;1 2 9 17 23 26 31 44 45 50 52 56 61 66 97 
258;0;1 2 9 17 23 25 32 43 45 51 52 56 61 66 96 
259;0;1 6 9 15 23 27 33 44 49 50 52 56 61 66 97 
260;0;1 2 9 15 23 27 35 42 46 51 52 56 61 67 97 
261;0;1 2 9 19 24 26 34 42 45 51 52 56 61 66 97 
262;0;1 6 9 14 24 25 33 43 45 51 52 56 61 66 96 
263;0;1 4 9 19 24 25 30 43 45 51 52 56 61 66 97 
264;0;1 2 9 16 23 26 31 44 45 50 52 56 61 66 97 
265;0;1 2 9 17 23 26 31 44 45 50 52 56 61 66 97 
266;0;1 3 9 15 23 25 33 43 45 51 52 56 65 66 96 
267;0;1 2 9 17 23 25 38 43 45 51 52 56 61 66 97 
268;0;1 7 9 15 23 26 34 42 45 50 52 56 61 66 97 
269;0;1 6 9 15 23 26 36 42 45 50 52 56 61 72 97 
270;0;1 2 9 17 23 25 35 43 45 51 52 56 61 86 96 
271;0;1 7 9 14 24 25 33 43 45 51 52 56 61 66 97 
272;0;1 2 9 16 23 25 31 43 45 51 52 56 61 66 97 
273;0;1 2 9 16 23 27 35 42 45 51 52 56 61 72 97 
274;0;1 2 9 21 24 27 29 44 45 51 52 56 61 66 96 
275;0;1 2 9 17 23 27 31 42 45 50 52 56 61 66 97 
276;0;1 2 9 15 23 27 34 44 45 50 52 56 61 66 97 
277;0;1 2 9 17 23 27 30 44 45 51 52 56 61 66 97 
278;0;1 2 9 14 24 25 33 43 45 51 52 56 61 66 96 
279;0;1 9 15 23 27 42 45 50 52 56 61 66 97 
280;0;1 2 9 20 23 25 30 43 45 51 52 56 61 66 97 
281;0;1 2 9 14 24 27 29 44 46 50 52 56 61 81 97 
282;0;1 5 9 14 24 27 33 44 45 50 52 56 61 66 97 
283;0;1 2 9 15 23 25 32 43 45 51 52 56 61 66 96 
284;0;1 2 9 15 23 25 34 43 45 51 52 56 61 66 97 
285;0;1 5 9 15 23 26 36 42 47 50 52 56 61 66 97 
286;0;1 9 20 23 27 42 45 50 52 56 61 97 
287;0;1 2 9 18 24 25 34 43 45 51 55 56 61 66 96 
288;0;1 2 9 21 24 25 34 43 45 51 52 56 61 66 97 
289;0;1 2 9 14 24 27 32 44 45 51 52 56 61 66 97 
290;0;1 2 9 14 24 27 36 42 45 50 52 56 61 66 97 
291;0;1 4 9 14 24 25 32 43 45 51 52 56 61 66 96 
292;0;1 2 9 17 23 26 31 44 45 51 52 56 61 66 97 
293;0;1 2 9 17 23 25 35 43 45 51 52 56 61 66 97 
294;0;1 2 9 17 23 27 35 42 49 50 52 56 61 66 97 
295;0;1 2 9 14 24 25 33 43 45 51 52 56 61 66 96 
296;0;1 2 9 16 23 27 31 42 49 51 52 56 61 97 
297;0;1 2 9 17 23 25 30 43 45 51 52 56 61 66 97 
298;0;1 2 9 15 23 27 36 44 45 51 52 58 61 66 97 
299;0;1 6 9 21 24 25 34 41 45 50 55 56 61 66 96 
300;0;1 2 9 19 24 25 31 43 45 51 52 56 61 66 97 
301;0;1 2 9 17 23 26 32 44 45 50 52 56 61 66 97 
302;0;1 2 9 17 23 25 38 43 45 51 52 56 61 75 97 
303;0;1 2 9 17 23 25 36 41 45 50 52 56 61 66 97 
304;0;1 6 9 21 24 26 34 44 45 50 52 56 61 66 96 
305;0;1 2 9 16 23 26 31 44 49 51 52 56 61 66 97 
306;0;1 2 9 16 23 25 31 41 49 50 52 56 61 66 97 
307;0;1 7 9 15 23 25 31 43 45 51 52 56 61 66 97 
308;0;1 2 9 15 23 25 32 41 45 50 52 56 61 66 96 
309;0;1 6 9 15 23 25 39 43 45 51 52 56 61 66 97 
310;0;1 9 17 23 27 44 45 50 52 56 61 66 97 
311;0;1 2 9 17 23 25 31 43 45 51 52 56 61 66 97 
312;0;1 2 9 15 23 25 33 43 45 51 52 56 61 66 96 
313;0;1 2 9 17 23 25 35 43 47 51 52 56 61 66 97 
314;0;1 2 9 17 23 26 39 44 45 51 52 56 61 66 97 
315;0;1 2 9 14 24 26 33 44 45 50 52 56 61 66 97 
316;0;1 2 9 21 24 25 33 43 46 51 55 56 61 66 96 
317;0;1 2 9 15 23 27 30 44 45 51 52 56 61 66 97 
318;0;1 2 9 16 23 27 38 44 45 51 52 56 61 66 97 
319;0;1 9 17 23 25 42 45 51 52 56 61 66 97 
320;0;1 2 9 15 23 25 32 43 45 51 52 56 61 66 96 
321;0;1 7 9 14 24 25 34 43 45 51 52 56 61 66 97 
322;0;1 5 9 15 23 25 30 43 45 51 52 56 61 66 97 
323;0;1 2 9 15 23 27 31 42 45 51 52 56 61 66 97 
324;0;1 2 9 17 23 25 30 43 45 51 52 56 61 66 96 
325;0;1 2 9 15 23 27 32 42 45 50 52 56 61 66 97 
326;0;1 2 9 18 24 25 33 43 45 51 52 56 61 66 97 
327;0;1 2 9 14 24 27 34 44 45 51 52 56 61 66 97 
328;0;1 5 9 18 24 27 33 44 45 51 52 56 61 97 
329;0;1 2 9 14 24 27 34 44 45 51 52 56 61 66 96 
330;0;1 2 9 19 24 26 33 42 45 51 52 56 61 66 97 
331;0;1 2 9 15 23 27 29 44 45 51 52 56 61 66 97 
332;0;1 7 9 16 23 25 38 43 45 51 52 56 61 66 97 
333;0;1 2 9 17 23 25 33 41 45 50 52 56 61 66 96 
334;0;1 2 9 15 23 27 36 44 45 50 52 56 61 66 97 
335;0;1 7 9 17 23 26 36 42 45 50 52 56 61 66 97 
336;0;1 2 9 19 24 27 36 44 49 50 52 56 61 66 97 
337;0;1 3 9 16 23 25 32 43 45 51 52 56 61 66 96 
338;0;1 2 9 17 23 26 31 42 45 50 52 56 61 66 97 
339;0;1 2 9 15 23 25 29 43 49 51 52 56 61 66 97 
340;0;1 2 9 16 23 27 35 44 45 50 52 56 61 66 97 
341;0;1 7 9 21 24 25 34 43 49 51 52 56 61 66 96 
342;0;1 6 9 17 23 25 31 43 45 51 52 56 61 66 97 
343;0;1 6 9 17 23 25 39 43 45 51 52 56 61 66 97 
344;0;1 2 9 17 23 27 37 44 45 51 52 56 61 66 97 
345;0;1 2 9 14 24 25 34 43 45 51 52 56 61 66 96 
346;0;1 3 9 19 24 27 37 44 45 51 52 56 61 66 97 
347;0;1 2 9 17 23 26 31 42 45 50 52 56 61 66 97 
348;0;1 2 9 15 23 27 31 42 49 51 52 56 61 66 97 
349;0;1 2 9 17 23 27 30 44 49 51 52 56 61 66 97 
350;0;1 2 9 15 23 25 32 43 45 51 52 56 61 66 96 
351;0;1 7 9 14 24 25 34 43 49 51 52 56 61 66 97 
352;0;1 2 9 20 23 25 30 43 46 51 53 56 61 72 97 
353;0;1 2 9 16 23 27 31 42 45 51 52 56 61 66 97 
354;0;1 2 9 19 24 25 32 43 45 51 52 57 61 66 96 
355;0;1 2 9 17 23 25 30 43 45 51 52 56 61 66 97 
356;0;1 2 9 16 23 27 38 42 48 51 52 56 61 72 97 
357;0;1 2 9 17 23 27 35 42 45 51 52 56 61 66 97 
358;0;1 4 9 14 24 25 32 43 45 51 55 56 61 66 96 
359;0;1 2 9 17 23 25 36 41 45 50 52 56 61 91 97 
360;0;1 9 15 23 27 42 45 51 52 56 61 66 97 
361;0;1 2 9 14 24 27 34 44 45 51 52 56 61 66 97 
362;0;1 2 9 17 23 25 30 43 45 51 55 56 61 66 96 
363;0;1 2 9 17 23 27 32 44 45 50 52 56 61 66 97 
364;0;1 2 9 17 23 27 31 42 45 50 52 56 61 66 97 
365;0;1 2 9 17 23 25 38 43 45 51 52 56 61 66 97 
366;0;1 4 9 18 24 25 34 43 45 51 52 57 61 66 96 
367;0;1 2 9 16 23 26 35 42 49 50 52 56 61 66 97 
368;0;1 2 9 16 23 25 35 43 49 51 52 56 61 66 97 
369;0;1 2 9 15 23 27 33 42 45 50 52 56 61 66 97 
370;0;1 2 9 19 24 25 32 43 45 51 52 56 61 66 96 
371;0;1 2 9 16 23 27 31 44 45 50 52 56 61 66 97 
372;0;1 2 9 17 23 25 35 41 45 50 52 56 61 66 97 
373;0;1 2 9 17 23 26 32 44 45 50 52 56 61 66 97 
374;0;1 2 9 15 23 27 31 44 45 51 52 56 61 66 97 
375;0;1 2 9 17 23 25 30 43 45 51 52 56 61 66 96 
376;0;1 2 9 17 23 25 35 43 45 51 52 56 61 66 97 
377;0;1 2 9 20 23 27 31 42 45 50 52 56 61 66 97 
378;0;1 2 9 15 23 27 31 42 46 51 52 56 61 66 97 
379;0;1 2 9 17 23 25 30 43 45 51 52 56 61 66 96 
380;0;1 2 9 16 23 25 35 43 45 51 52 56 61 66 97 
381;0;1 5 9 21 24 26 33 44 45 50 52 56 61 66 97 
382;0;1 2 9 15 23 27 33 42 45 51 52 56 61 66 97 
383;0;1 2 9 15 23 25 36 43 45 51 52 56 61 66 96 
384;0;1 2 9 21 24 27 34 44 45 50 52 56 61 66 97 
385;0;1 3 9 15 23 25 32 43 45 51 52 56 61 66 97 
386;0;1 2 9 15 23 26 33 44 45 50 52 56 61 66 97 
387;0;1 2 9 17 23 25 35 43 45 51 52 57 61 66 96 
388;0;1 2 9 17 23 25 33 43 45 51 52 56 61 66 97 
389;0;1 2 9 15 23 27 31 42 45 51 52 56 61 66 97 
390;0;1 2 9 17 23 25 37 43 45 51 52 56 61 66 97 
391;0;1 2 9 14 24 25 32 43 45 51 52 58 61 66 96 
392;0;1 2 9 15 23 27 31 42 45 51 52 56 61 66 97 
393;0;1 2 9 17 23 27 30 44 45 51 52 56 61 66 97 
394;0;1 2 9 17 23 25 38 43 45 51 52 56 61 66 97 
395;0;1 2 9 15 23 25 33 43 45 51 52 56 61 66 96 
396;0;1 2 9 15 23 27 36 44 45 50 52 56 61 66 97 
397;0;1 7 9 14 24 26 34 44 45 50 52 56 61 66 97 
398;0;1 6 9 17 23 25 39 43 45 51 52 56 61 66 97 
399;0;1 2 9 19 24 25 38 43 49 51 52 56 61 66 97 
400;0;1 5 9 21 24 26 33 42 45 50 52 56 61 66 96 
401;0;1 2 9 16 23 27 32 44 45 50 52 56 61 66 97 
402;0;1 6 9 15 23 26 36 44 45 50 52 56 61 66 97 
